G128	G1	-
G2	G1	-
G4	G1	-
G11	G1	+
G125	G1	+
G130	G1	+
G3	G1	+
G54	G2	-
G3	G2	-
G11	G2	+
G1	G2	+
G76	G2	+
G4	G2	+
G4	G3	-
G11	G3	-
G1	G3	-
G2	G3	+
G23	G4	-
G1	G4	+
G4	G5	+
G4	G6	-
G4	G7	+
G2	G7	+
G87	G8	+
G4	G8	+
G4	G9	-
G92	G10	-
G1	G10	-
G3	G10	+
G4	G10	+
G4	G12	+
G4	G13	+
G4	G14	-
G1	G15	+
G4	G16	+
G4	G17	-
G4	G18	-
G101	G19	-
G50	G19	-
G3	G19	-
G4	G19	+
G11	G20	+
G4	G21	+
G4	G22	-
G4	G24	-
G1	G24	+
G3	G24	+
G1	G25	+
G92	G26	-
G4	G26	+
G3	G26	+
G4	G27	-
G1	G27	-
G3	G28	+
G1	G29	-
G11	G30	+
G4	G31	+
G50	G31	+
G4	G32	-
G1	G33	-
G47	G33	-
G11	G33	-
G3	G34	+
G186	G34	+
G4	G35	-
G4	G36	-
G4	G37	+
G4	G38	+
G2	G39	-
G4	G39	+
G50	G40	-
G11	G40	-
G4	G40	-
G1	G40	+
G50	G41	-
G3	G41	-
G4	G41	-
G1	G41	+
G1	G42	-
G4	G43	-
G4	G44	+
G47	G45	-
G1	G45	-
G4	G46	-
G1	G47	+
G1	G48	-
G4	G49	-
G4	G51	+
G4	G52	+
G4	G53	+
G1	G55	-
G4	G56	+
G4	G57	-
G1	G58	-
G1	G59	-
G4	G60	+
G4	G61	+
G1	G62	-
G4	G62	+
G4	G63	-
G3	G63	-
G11	G63	+
G11	G64	-
G47	G65	-
G4	G66	+
G4	G67	+
G4	G68	+
G1	G69	-
G4	G70	-
G1	G70	+
G104	G71	-
G72	G71	+
G3	G71	+
G11	G73	+
G4	G74	+
G142	G75	-
G3	G75	-
G4	G77	-
G4	G78	-
G11	G78	+
G11	G79	+
G4	G80	+
G1	G81	-
G11	G81	+
G54	G82	+
G4	G83	+
G1	G84	-
G11	G85	-
G4	G85	+
G4	G86	-
G3	G88	+
G4	G89	+
G128	G90	-
G4	G90	-
G4	G91	-
G54	G93	-
G4	G93	-
G1	G94	-
G198	G95	-
G4	G95	-
G126	G95	-
G11	G95	-
G11	G96	-
G50	G96	-
G4	G97	-
G4	G98	-
G4	G99	+
G4	G100	+
G4	G102	+
G1	G103	-
G76	G105	-
G4	G106	-
G111	G106	-
G11	G106	+
G4	G107	-
G4	G108	-
G1	G109	+
G92	G110	-
G1	G112	-
G11	G112	+
G50	G113	+
G50	G114	+
G3	G115	-
G4	G116	+
G47	G117	+
G4	G118	+
G11	G119	+
G1	G120	-
G11	G121	+
G4	G122	-
G183	G122	+
G11	G122	+
G3	G123	-
G76	G123	-
G1	G124	-
G1	G127	-
G1	G129	+
G54	G131	-
G11	G132	-
G11	G133	-
G4	G134	-
G1	G134	+
G130	G135	-
G4	G135	+
G4	G136	-
G4	G137	-
G4	G138	+
G11	G139	-
G11	G140	-
G4	G141	+
G4	G143	+
G196	G144	-
G4	G144	+
G4	G145	-
G4	G146	-
G4	G147	+
G4	G148	+
G4	G149	+
G2	G150	-
G1	G151	+
G50	G152	-
G4	G153	+
G11	G153	+
G3	G154	+
G1	G155	+
G1	G156	-
G4	G157	-
G3	G158	-
G126	G159	-
G4	G159	+
G4	G160	+
G1	G161	+
G4	G162	-
G92	G163	-
G4	G164	-
G4	G165	+
G4	G166	+
G11	G167	-
G1	G168	+
G4	G169	+
G11	G170	+
G1	G171	-
G1	G172	+
G128	G173	-
G47	G174	+
G11	G175	-
G130	G176	-
G4	G177	+
G4	G178	-
G4	G179	-
G126	G179	+
G128	G180	+
G1	G181	+
G4	G182	-
G4	G184	-
G4	G185	-
G4	G187	+
G4	G188	+
G4	G189	+
G4	G190	+
G50	G191	-
G4	G192	-
G50	G193	-
G4	G194	+
G4	G195	-
G76	G197	+
G3	G199	+
G4	G200	+
