G27	G1	-
G3	G1	-
G2	G1	+
G1	G2	+
G2	G3	-
G1	G3	-
G1	G4	+
G2	G5	-
G1	G6	+
G1	G7	-
G1	G8	+
G121	G9	+
G3	G9	+
G1	G9	+
G193	G9	+
G1	G10	+
G1	G11	-
G2	G11	+
G3	G11	+
G148	G11	+
G3	G12	+
G1	G12	+
G2	G13	-
G1	G13	-
G3	G14	-
G1	G14	-
G2	G14	-
G2	G15	-
G1	G15	+
G1	G16	+
G30	G17	-
G1	G17	-
G1	G18	+
G2	G19	-
G3	G19	-
G1	G19	+
G1	G20	-
G145	G21	-
G1	G21	+
G2	G22	+
G1	G23	-
G1	G24	+
G65	G24	+
G143	G25	-
G78	G25	-
G1	G25	-
G2	G25	+
G107	G26	-
G1	G26	-
G2	G28	-
G3	G29	-
G1	G29	+
G89	G30	-
G3	G31	-
G1	G32	-
G2	G32	+
G3	G32	+
G2	G33	-
G1	G34	-
G2	G34	+
G1	G35	+
G1	G36	-
G1	G37	+
G1	G38	-
G1	G39	-
G3	G39	+
G1	G40	+
G2	G40	+
G1	G41	-
G3	G41	+
G1	G42	-
G2	G43	+
G3	G44	-
G1	G45	+
G3	G46	-
G2	G46	-
G1	G47	+
G3	G48	-
G1	G48	+
G1	G49	+
G1	G50	+
G1	G51	+
G1	G52	+
G3	G53	-
G1	G54	-
G27	G54	+
G1	G55	+
G1	G56	-
G1	G57	+
G27	G58	+
G65	G58	+
G3	G59	-
G2	G59	+
G159	G60	-
G1	G60	+
G3	G60	+
G89	G60	+
G1	G61	-
G3	G62	+
G1	G63	-
G3	G64	-
G1	G66	-
G179	G67	-
G27	G67	-
G1	G67	-
G2	G68	+
G1	G69	-
G1	G70	-
G148	G70	-
G3	G70	+
G1	G71	-
G1	G72	-
G1	G73	+
G1	G74	-
G1	G75	+
G2	G76	+
G1	G77	-
G27	G79	-
G85	G79	-
G2	G80	+
G1	G81	-
G1	G82	+
G1	G83	-
G1	G84	-
G3	G84	+
G2	G86	+
G3	G87	+
G1	G88	-
G3	G90	-
G2	G91	-
G1	G91	+
G1	G92	+
G1	G93	-
G2	G94	-
G1	G95	-
G3	G95	-
G1	G96	+
G1	G97	+
G1	G98	+
G1	G99	-
G1	G100	-
G27	G101	-
G2	G102	+
G2	G103	-
G3	G104	-
G1	G105	+
G1	G106	+
G1	G108	+
G3	G109	-
G27	G110	-
G1	G111	+
G1	G112	-
G3	G112	+
G139	G112	+
G1	G113	-
G1	G114	-
G89	G115	-
G27	G116	+
G3	G117	-
G1	G118	-
G2	G118	+
G1	G119	+
G2	G120	+
G1	G122	+
G2	G123	-
G1	G124	-
G2	G124	-
G2	G125	+
G2	G126	-
G165	G126	+
G1	G127	-
G1	G128	-
G2	G129	-
G2	G130	+
G27	G130	+
G1	G131	-
G89	G132	+
G2	G133	-
G1	G134	-
G1	G135	-
G1	G136	+
G1	G137	+
G1	G138	-
G1	G140	+
G3	G141	+
G1	G142	-
G1	G144	+
G85	G144	+
G2	G146	-
G1	G147	+
G89	G149	+
G3	G150	+
G1	G151	+
G2	G152	-
G107	G153	+
G1	G154	+
G3	G155	-
G1	G156	-
G1	G157	+
G1	G158	-
G1	G160	-
G1	G161	+
G1	G162	+
G1	G163	-
G1	G164	+
G1	G166	-
G3	G166	-
G1	G167	-
G3	G168	+
G2	G169	+
G1	G170	+
G1	G171	+
G2	G172	+
G27	G173	+
G1	G174	-
G3	G175	+
G1	G176	-
G2	G177	+
G1	G178	-
G1	G180	-
G1	G181	-
G1	G182	-
G1	G183	-
G3	G184	-
G1	G185	-
G65	G186	-
G1	G187	-
G1	G188	-
G148	G189	-
G2	G190	+
G1	G191	-
G1	G192	-
G2	G194	-
G1	G195	-
G1	G196	+
G1	G197	+
G1	G198	+
G1	G199	-
G1	G200	-
