G2	G1	-
G3	G1	+
G87	G1	+
G25	G1	+
G3	G2	-
G1	G2	+
G2	G3	-
G2	G4	-
G3	G4	-
G25	G4	+
G1	G4	+
G3	G5	+
G25	G5	+
G2	G5	+
G21	G6	-
G1	G6	-
G3	G6	-
G57	G6	+
G2	G6	+
G3	G7	-
G2	G7	-
G2	G8	-
G1	G8	+
G3	G8	+
G2	G9	-
G2	G10	+
G2	G11	-
G25	G11	+
G3	G11	+
G2	G12	-
G57	G12	+
G3	G13	-
G3	G14	-
G21	G14	-
G3	G15	-
G3	G16	-
G21	G16	-
G2	G16	+
G2	G17	-
G21	G18	+
G2	G18	+
G2	G19	+
G3	G19	+
G2	G20	+
G1	G20	+
G3	G20	+
G36	G20	+
G25	G20	+
G2	G22	-
G1	G23	-
G25	G23	+
G2	G24	-
G1	G24	+
G49	G24	+
G3	G26	-
G2	G26	+
G21	G27	+
G25	G27	+
G2	G27	+
G3	G28	+
G3	G29	-
G49	G30	-
G1	G30	+
G88	G31	-
G3	G31	+
G2	G31	+
G3	G32	-
G21	G33	+
G25	G33	+
G2	G33	+
G2	G34	-
G3	G34	+
G57	G34	+
G1	G35	-
G3	G35	+
G2	G35	+
G52	G35	+
G1	G37	-
G2	G37	+
G2	G38	+
G3	G38	+
G3	G39	+
G2	G40	-
G3	G40	+
G2	G41	-
G3	G42	+
G3	G43	-
G25	G43	-
G2	G43	-
G1	G43	+
G2	G44	+
G3	G45	-
G1	G46	-
G2	G46	+
G21	G47	-
G2	G47	-
G63	G47	+
G3	G48	-
G1	G48	+
G2	G50	-
G1	G50	+
G2	G51	-
G1	G51	+
G2	G53	-
G3	G53	-
G189	G53	-
G1	G53	+
G2	G54	-
G3	G55	-
G2	G55	-
G183	G55	-
G1	G56	-
G3	G56	+
G2	G58	-
G2	G59	+
G3	G60	-
G3	G61	+
G3	G62	-
G2	G62	+
G21	G62	+
G3	G64	+
G3	G65	-
G2	G66	-
G3	G66	+
G1	G67	-
G2	G67	+
G1	G68	-
G2	G68	+
G57	G69	-
G2	G70	+
G3	G71	-
G2	G71	+
G2	G72	+
G3	G73	+
G2	G74	-
G3	G74	+
G2	G75	-
G1	G75	-
G1	G76	+
G3	G77	+
G25	G78	+
G2	G79	+
G2	G80	+
G2	G81	+
G3	G82	-
G2	G82	+
G63	G83	+
G2	G84	-
G3	G84	+
G1	G85	-
G3	G86	+
G25	G89	+
G3	G90	-
G21	G91	-
G52	G91	+
G3	G92	+
G3	G93	+
G3	G94	-
G3	G95	+
G2	G96	-
G2	G97	-
G3	G98	+
G63	G99	+
G3	G100	+
G1	G101	-
G3	G102	+
G3	G103	-
G2	G103	+
G2	G104	+
G25	G105	-
G2	G106	-
G1	G107	-
G3	G108	-
G2	G108	+
G2	G109	-
G3	G110	+
G2	G111	-
G3	G112	-
G2	G113	-
G57	G114	-
G3	G115	-
G3	G116	-
G1	G117	-
G1	G118	+
G3	G119	+
G3	G120	+
G3	G121	-
G2	G122	-
G3	G123	-
G1	G124	+
G21	G125	-
G2	G125	-
G2	G126	+
G3	G127	-
G3	G128	-
G180	G129	-
G49	G129	+
G3	G130	-
G2	G130	+
G3	G131	-
G57	G132	+
G3	G133	-
G1	G134	+
G3	G135	-
G1	G136	-
G3	G136	+
G3	G137	+
G2	G138	+
G3	G139	-
G3	G140	-
G2	G141	+
G3	G142	-
G2	G142	+
G2	G143	+
G2	G144	-
G1	G145	-
G2	G146	-
G3	G147	-
G2	G148	-
G3	G149	+
G1	G150	-
G2	G151	+
G25	G152	+
G3	G153	+
G2	G154	-
G3	G155	+
G3	G156	+
G3	G157	+
G3	G158	+
G1	G159	-
G21	G159	-
G2	G160	+
G188	G160	+
G1	G161	+
G2	G162	-
G2	G163	-
G3	G164	+
G3	G165	-
G2	G166	-
G3	G167	-
G3	G168	-
G3	G169	+
G3	G170	+
G3	G171	-
G3	G172	-
G2	G173	+
G3	G174	+
G2	G175	+
G21	G176	+
G196	G177	-
G3	G177	-
G2	G178	-
G2	G179	-
G3	G181	-
G2	G182	-
G25	G184	-
G3	G185	-
G25	G186	-
G2	G187	-
G3	G190	-
G3	G191	-
G2	G192	-
G2	G193	+
G3	G194	-
G2	G195	+
G3	G197	-
G2	G198	+
G3	G199	-
G2	G200	-
