G2	G1	+
G3	G1	+
G1	G2	-
G3	G2	+
G2	G3	+
G88	G4	-
G1	G4	-
G2	G4	+
G3	G4	+
G11	G4	+
G3	G5	+
G22	G6	-
G3	G6	-
G1	G7	-
G3	G7	-
G12	G7	+
G18	G8	-
G47	G8	-
G3	G8	+
G11	G8	+
G11	G9	-
G22	G9	-
G2	G9	+
G1	G9	+
G3	G9	+
G79	G10	-
G2	G10	-
G105	G10	-
G123	G10	-
G3	G10	+
G47	G10	+
G18	G10	+
G11	G10	+
G68	G10	+
G1	G10	+
G2	G13	-
G18	G13	+
G2	G14	+
G3	G14	+
G3	G15	-
G11	G15	-
G1	G15	+
G2	G16	+
G2	G17	+
G2	G19	+
G2	G20	-
G11	G20	+
G3	G20	+
G3	G21	+
G2	G23	-
G3	G24	-
G1	G24	-
G22	G24	+
G2	G25	-
G1	G25	+
G22	G25	+
G2	G26	-
G3	G27	+
G123	G28	-
G2	G28	+
G3	G28	+
G1	G28	+
G3	G29	-
G2	G29	-
G2	G30	-
G1	G30	+
G3	G30	+
G2	G31	-
G3	G32	-
G1	G32	+
G88	G33	+
G3	G33	+
G3	G34	-
G2	G34	+
G11	G35	-
G3	G36	-
G3	G37	-
G2	G38	-
G3	G39	-
G2	G39	-
G1	G39	+
G11	G39	+
G3	G40	+
G2	G41	-
G3	G42	+
G2	G43	-
G22	G43	+
G1	G44	+
G2	G45	-
G22	G45	+
G1	G45	+
G3	G45	+
G11	G46	-
G3	G48	+
G2	G48	+
G3	G49	-
G101	G49	+
G1	G50	+
G2	G51	-
G3	G52	+
G1	G53	+
G2	G54	-
G3	G54	+
G2	G55	-
G3	G55	+
G18	G56	-
G1	G57	+
G18	G58	-
G2	G58	-
G1	G58	+
G3	G59	+
G1	G60	-
G3	G61	+
G2	G62	+
G2	G63	-
G1	G64	+
G22	G65	+
G3	G65	+
G2	G65	+
G11	G66	-
G11	G67	+
G123	G67	+
G3	G69	+
G3	G70	-
G22	G70	+
G2	G71	+
G1	G71	+
G22	G72	+
G2	G72	+
G2	G73	+
G1	G74	-
G18	G74	+
G11	G74	+
G2	G75	+
G1	G76	+
G2	G77	-
G11	G78	+
G1	G80	+
G2	G81	-
G3	G81	-
G3	G82	+
G2	G82	+
G12	G83	-
G1	G84	+
G1	G85	-
G2	G85	+
G1	G86	-
G3	G87	-
G11	G87	+
G12	G87	+
G1	G89	+
G2	G89	+
G2	G90	+
G18	G91	-
G11	G92	-
G2	G93	-
G11	G94	-
G18	G95	-
G3	G95	-
G22	G95	+
G3	G96	-
G1	G97	+
G11	G98	-
G177	G98	+
G2	G99	+
G22	G100	+
G11	G102	-
G12	G102	+
G2	G103	-
G22	G104	-
G18	G106	-
G3	G106	+
G3	G107	-
G11	G108	+
G11	G109	+
G2	G110	-
G1	G110	+
G11	G111	+
G18	G112	-
G3	G113	-
G2	G114	+
G3	G115	+
G11	G116	-
G88	G117	+
G18	G118	-
G88	G119	-
G2	G119	+
G2	G120	+
G88	G121	+
G18	G122	-
G2	G124	+
G11	G125	-
G198	G125	-
G3	G125	-
G1	G126	-
G3	G127	+
G123	G128	-
G12	G129	-
G11	G129	+
G88	G130	+
G1	G131	+
G11	G132	-
G3	G133	+
G22	G134	-
G2	G135	+
G22	G136	-
G1	G137	+
G2	G138	-
G1	G139	+
G1	G140	-
G2	G141	-
G3	G141	+
G22	G142	-
G3	G142	+
G22	G143	-
G3	G144	+
G3	G145	+
G2	G146	+
G2	G147	+
G1	G148	+
G2	G149	+
G3	G150	+
G79	G151	+
G1	G152	+
G11	G153	+
G22	G154	+
G11	G155	-
G2	G156	+
G1	G157	+
G11	G158	+
G3	G159	-
G2	G160	+
G11	G161	+
G22	G162	+
G3	G163	-
G2	G164	-
G3	G165	-
G3	G166	-
G123	G167	+
G2	G168	+
G3	G169	+
G2	G170	+
G2	G171	-
G3	G172	+
G22	G173	+
G1	G174	+
G22	G175	+
G1	G176	-
G3	G178	-
G1	G179	-
G3	G180	+
G3	G181	-
G2	G182	-
G2	G183	+
G2	G184	+
G11	G185	+
G22	G186	+
G3	G187	-
G11	G188	-
G79	G189	-
G18	G190	-
G2	G191	-
G11	G192	-
G1	G193	+
G3	G194	+
G22	G195	-
G2	G196	+
G1	G197	-
G2	G199	+
G18	G200	+
