G3	G1	-
G121	G2	-
G1	G2	-
G3	G2	+
G14	G3	-
G11	G3	-
G192	G3	-
G59	G3	-
G110	G3	+
G2	G3	+
G1	G4	-
G3	G4	-
G2	G4	+
G3	G5	+
G2	G5	+
G3	G6	-
G3	G7	+
G2	G7	+
G3	G8	-
G34	G9	-
G3	G9	+
G2	G9	+
G1	G10	-
G3	G10	+
G3	G12	+
G3	G13	+
G3	G14	+
G3	G15	-
G2	G15	-
G3	G16	+
G3	G17	-
G11	G17	+
G11	G18	-
G3	G18	+
G1	G19	-
G1	G20	-
G11	G21	+
G1	G22	+
G2	G22	+
G1	G23	-
G40	G23	-
G3	G23	-
G1	G24	-
G3	G25	+
G3	G26	+
G3	G27	-
G82	G27	-
G3	G28	-
G2	G28	+
G2	G29	+
G11	G30	-
G11	G31	-
G3	G32	-
G65	G32	+
G2	G32	+
G11	G33	+
G11	G35	-
G34	G35	+
G11	G36	-
G2	G37	+
G3	G38	+
G11	G39	+
G3	G39	+
G14	G41	+
G3	G41	+
G3	G42	-
G11	G42	+
G65	G42	+
G3	G43	+
G14	G44	-
G3	G45	-
G2	G46	+
G3	G47	+
G3	G48	-
G11	G49	-
G2	G50	-
G11	G50	+
G3	G50	+
G3	G51	+
G2	G52	-
G124	G53	-
G1	G53	-
G2	G54	-
G3	G54	+
G3	G55	-
G3	G56	-
G94	G56	+
G3	G57	-
G34	G58	+
G3	G58	+
G1	G58	+
G3	G60	-
G3	G61	-
G3	G62	-
G1	G62	-
G1	G63	-
G3	G64	+
G1	G66	+
G3	G67	+
G11	G68	+
G11	G69	-
G3	G69	+
G3	G70	-
G3	G71	-
G3	G72	-
G3	G73	+
G65	G74	-
G2	G74	+
G1	G75	-
G11	G76	+
G3	G77	-
G163	G77	+
G11	G78	-
G1	G78	+
G1	G79	-
G3	G80	-
G3	G81	+
G3	G83	-
G11	G84	+
G11	G85	-
G3	G86	-
G2	G87	+
G3	G88	+
G3	G89	+
G2	G90	-
G2	G91	+
G94	G91	+
G3	G92	-
G59	G93	+
G11	G94	+
G2	G95	+
G2	G96	+
G3	G97	-
G11	G98	+
G2	G99	+
G1	G99	+
G3	G100	+
G65	G100	+
G3	G101	+
G11	G101	+
G3	G102	+
G2	G102	+
G14	G103	-
G3	G104	+
G3	G105	-
G2	G106	-
G3	G107	-
G3	G108	+
G11	G108	+
G3	G109	-
G1	G111	+
G11	G112	+
G3	G113	-
G3	G114	-
G2	G115	+
G3	G116	+
G1	G117	+
G11	G118	-
G2	G119	-
G2	G120	+
G65	G122	-
G3	G123	+
G3	G125	+
G1	G126	-
G191	G126	+
G2	G126	+
G11	G127	-
G3	G127	+
G2	G127	+
G3	G128	+
G3	G129	-
G65	G130	-
G3	G131	-
G3	G132	+
G11	G133	-
G196	G134	-
G11	G134	-
G2	G134	-
G3	G135	-
G3	G136	+
G11	G137	-
G2	G138	-
G3	G139	-
G3	G140	-
G65	G141	-
G1	G142	-
G161	G143	-
G1	G143	-
G2	G144	+
G1	G145	-
G3	G145	+
G11	G146	-
G3	G147	+
G3	G148	+
G1	G149	+
G2	G150	+
G11	G151	-
G2	G152	+
G11	G153	-
G11	G154	+
G2	G155	-
G1	G156	-
G11	G157	+
G3	G158	+
G3	G159	-
G3	G160	+
G11	G162	-
G3	G162	-
G3	G164	-
G3	G165	+
G65	G166	+
G11	G167	+
G3	G168	+
G3	G169	+
G2	G170	-
G2	G171	-
G3	G172	+
G3	G173	-
G3	G174	-
G1	G175	+
G3	G176	-
G2	G176	+
G3	G177	+
G3	G178	+
G2	G179	-
G3	G180	+
G3	G181	+
G2	G182	+
G11	G183	-
G1	G184	+
G11	G185	-
G11	G186	+
G2	G187	-
G2	G188	+
G3	G189	+
G11	G190	+
G3	G193	+
G3	G194	+
G3	G195	+
G2	G197	+
G3	G198	+
G3	G199	-
G3	G200	+
