G5	G1	-
G24	G1	+
G3	G1	+
G1	G2	-
G14	G2	-
G9	G2	+
G2	G3	-
G14	G3	+
G1	G4	-
G124	G4	-
G56	G4	-
G94	G4	-
G9	G4	-
G53	G4	-
G14	G4	+
G5	G4	+
G3	G4	+
G24	G4	+
G8	G4	+
G54	G5	-
G184	G5	+
G3	G6	-
G9	G6	-
G9	G7	-
G3	G7	+
G14	G9	-
G25	G9	-
G8	G9	-
G24	G9	-
G9	G10	-
G8	G10	-
G3	G11	-
G23	G11	-
G5	G11	-
G8	G11	+
G9	G11	+
G14	G12	-
G9	G12	+
G2	G13	-
G2	G15	+
G24	G16	-
G3	G16	+
G9	G17	-
G5	G17	-
G24	G18	-
G3	G18	-
G25	G18	+
G5	G19	-
G24	G19	+
G5	G20	-
G24	G21	-
G189	G21	-
G14	G21	+
G9	G22	+
G120	G23	+
G9	G25	-
G24	G26	+
G180	G27	+
G24	G27	+
G9	G28	-
G24	G28	+
G9	G29	-
G24	G29	-
G23	G29	-
G3	G29	+
G2	G30	+
G14	G31	-
G25	G32	+
G9	G33	-
G24	G33	-
G2	G34	-
G5	G34	-
G154	G34	+
G9	G34	+
G3	G34	+
G172	G35	-
G9	G35	+
G3	G36	-
G41	G36	-
G9	G36	+
G80	G36	+
G8	G37	-
G2	G38	-
G14	G39	-
G24	G40	+
G2	G42	-
G3	G42	-
G5	G42	+
G9	G43	+
G3	G43	+
G9	G44	+
G24	G45	-
G14	G45	+
G2	G46	-
G9	G47	+
G24	G48	-
G3	G48	-
G1	G48	+
G74	G48	+
G8	G49	+
G110	G49	+
G9	G50	+
G9	G51	-
G24	G51	+
G3	G52	-
G8	G52	-
G24	G55	-
G3	G57	-
G8	G57	+
G14	G58	+
G2	G59	-
G5	G60	+
G134	G61	-
G53	G61	+
G9	G62	+
G2	G63	-
G3	G63	-
G9	G63	-
G3	G64	-
G8	G64	-
G96	G65	-
G14	G65	+
G9	G65	+
G3	G66	-
G24	G66	+
G24	G67	+
G3	G68	-
G24	G68	-
G14	G68	+
G14	G69	-
G9	G70	+
G9	G71	-
G9	G72	+
G9	G73	+
G9	G75	-
G127	G75	-
G3	G75	+
G14	G75	+
G9	G76	+
G9	G77	-
G14	G78	+
G24	G79	+
G3	G81	+
G2	G81	+
G8	G82	+
G104	G83	-
G8	G83	+
G5	G84	+
G185	G84	+
G14	G85	-
G14	G86	-
G9	G86	-
G14	G87	-
G9	G88	+
G9	G89	+
G8	G90	+
G3	G91	-
G9	G92	-
G8	G92	+
G3	G93	+
G3	G95	-
G9	G97	+
G3	G98	+
G3	G99	+
G2	G100	+
G5	G101	+
G9	G102	-
G5	G102	+
G2	G103	-
G9	G105	+
G9	G106	-
G128	G107	-
G14	G107	+
G9	G108	+
G3	G109	+
G2	G111	-
G3	G112	+
G5	G112	+
G8	G113	+
G2	G114	+
G5	G115	-
G24	G116	+
G175	G117	-
G3	G117	-
G9	G118	-
G5	G119	-
G24	G119	+
G9	G121	-
G9	G122	-
G14	G122	+
G24	G123	-
G14	G123	+
G3	G125	-
G5	G126	+
G8	G129	-
G8	G130	-
G24	G131	+
G8	G132	+
G3	G133	-
G24	G133	-
G9	G135	+
G3	G136	-
G24	G137	-
G9	G137	+
G2	G138	-
G3	G138	-
G9	G139	-
G3	G140	+
G9	G141	+
G14	G142	+
G24	G143	-
G14	G143	-
G14	G144	-
G5	G145	-
G3	G146	-
G9	G146	-
G1	G147	-
G9	G148	+
G8	G149	+
G3	G150	+
G8	G151	+
G5	G152	+
G9	G153	-
G3	G155	+
G3	G156	+
G3	G157	-
G24	G158	-
G74	G159	-
G8	G160	-
G3	G161	-
G24	G162	+
G1	G163	-
G9	G164	+
G24	G165	-
G9	G166	-
G8	G167	-
G9	G168	-
G9	G169	+
G14	G170	+
G53	G171	+
G24	G173	-
G9	G174	+
G24	G176	+
G8	G177	-
G2	G178	+
G25	G179	-
G2	G181	+
G14	G182	-
G2	G183	-
G24	G186	-
G8	G187	+
G3	G188	+
G14	G190	+
G23	G191	+
G9	G192	+
G9	G193	-
G2	G194	+
G189	G195	-
G9	G196	-
G9	G197	-
G2	G198	+
G5	G199	+
G14	G200	+
