G3	G1	+
G2	G1	+
G1	G2	+
G72	G2	+
G46	G3	-
G1	G3	-
G5	G3	+
G2	G3	+
G7	G3	+
G2	G4	-
G7	G6	-
G3	G6	-
G1	G6	+
G2	G6	+
G3	G8	+
G72	G9	-
G3	G9	-
G5	G9	+
G59	G10	-
G124	G10	-
G18	G10	-
G2	G10	-
G3	G10	+
G1	G10	+
G15	G10	+
G5	G10	+
G36	G11	-
G2	G11	+
G5	G11	+
G2	G12	-
G3	G12	-
G18	G12	+
G2	G13	+
G1	G14	+
G3	G14	+
G2	G16	-
G72	G16	+
G2	G17	+
G18	G19	+
G2	G20	-
G1	G20	+
G2	G21	+
G3	G21	+
G30	G22	-
G2	G22	+
G3	G23	-
G2	G23	+
G1	G24	+
G2	G24	+
G3	G25	+
G5	G26	-
G2	G27	+
G1	G28	-
G2	G28	-
G3	G29	+
G2	G31	-
G3	G31	-
G5	G32	-
G2	G33	+
G55	G34	-
G3	G34	+
G3	G35	+
G18	G37	+
G3	G38	+
G2	G39	-
G139	G39	+
G3	G39	+
G2	G40	-
G3	G41	+
G2	G42	+
G3	G43	-
G2	G44	+
G2	G45	-
G7	G47	+
G2	G48	-
G3	G49	-
G2	G49	+
G2	G50	-
G3	G51	+
G18	G52	+
G2	G53	-
G3	G53	+
G143	G54	-
G3	G54	-
G2	G56	+
G1	G56	+
G55	G56	+
G95	G57	-
G3	G57	+
G18	G58	-
G30	G58	+
G3	G60	+
G2	G61	-
G3	G62	+
G2	G63	+
G3	G63	+
G1	G64	-
G18	G64	-
G5	G65	-
G3	G66	-
G2	G67	-
G7	G68	-
G3	G69	-
G2	G70	+
G5	G71	-
G2	G73	-
G5	G74	-
G2	G74	+
G1	G75	+
G2	G76	+
G3	G77	-
G2	G78	+
G5	G79	-
G2	G79	-
G2	G80	-
G3	G81	-
G3	G82	+
G3	G83	+
G3	G84	-
G2	G84	+
G2	G85	-
G3	G85	-
G1	G85	-
G2	G86	+
G1	G87	-
G95	G87	+
G3	G88	+
G2	G88	+
G2	G89	-
G1	G89	-
G3	G90	-
G3	G91	-
G2	G92	+
G30	G93	-
G72	G94	+
G1	G96	+
G2	G97	-
G30	G98	+
G1	G99	-
G95	G99	-
G2	G100	-
G3	G101	-
G3	G102	-
G95	G103	-
G2	G103	+
G1	G104	-
G59	G105	+
G5	G106	-
G1	G107	-
G95	G108	+
G2	G109	-
G1	G110	+
G30	G110	+
G3	G111	-
G3	G112	+
G1	G113	+
G1	G114	-
G95	G115	+
G2	G116	-
G1	G117	+
G2	G117	+
G1	G118	-
G5	G118	-
G3	G119	+
G5	G120	+
G72	G121	-
G2	G122	-
G5	G123	-
G3	G125	+
G1	G126	+
G2	G127	+
G2	G128	+
G7	G129	-
G18	G130	-
G7	G131	-
G5	G132	+
G2	G133	+
G2	G134	+
G36	G135	+
G2	G136	+
G2	G137	+
G3	G138	-
G30	G140	+
G95	G141	+
G5	G142	-
G95	G144	-
G2	G145	-
G72	G146	-
G2	G147	-
G30	G148	+
G7	G149	-
G1	G150	-
