G90	G1	-
G3	G1	+
G3	G2	+
G1	G2	+
G2	G3	-
G1	G3	+
G2	G4	-
G3	G4	+
G41	G4	+
G1	G4	+
G9	G4	+
G51	G4	+
G1	G5	-
G3	G5	-
G12	G5	-
G2	G5	-
G89	G5	+
G3	G6	+
G1	G6	+
G1	G7	+
G3	G7	+
G2	G7	+
G3	G8	+
G1	G10	-
G3	G11	-
G1	G11	-
G2	G11	-
G93	G13	-
G1	G13	-
G2	G14	-
G1	G15	-
G93	G15	-
G3	G15	-
G2	G15	+
G3	G16	+
G3	G17	-
G72	G17	+
G1	G18	-
G3	G18	+
G3	G19	-
G1	G20	-
G12	G20	-
G3	G20	+
G3	G21	-
G3	G22	+
G2	G23	-
G1	G23	-
G1	G24	+
G3	G25	+
G1	G25	+
G1	G26	-
G1	G27	-
G3	G27	+
G29	G28	-
G1	G28	-
G2	G28	-
G9	G28	+
G3	G28	+
G3	G30	-
G1	G31	-
G123	G32	-
G3	G32	+
G120	G33	-
G3	G33	-
G2	G34	+
G2	G35	-
G1	G35	+
G3	G36	-
G3	G37	+
G1	G38	-
G3	G39	+
G3	G40	-
G1	G40	+
G3	G42	+
G3	G43	+
G1	G44	-
G2	G45	-
G3	G45	+
G1	G46	+
G2	G47	-
G3	G48	-
G3	G49	-
G1	G50	+
G2	G52	+
G3	G53	+
G1	G54	+
G2	G54	+
G3	G55	-
G1	G56	+
G3	G57	+
G2	G57	+
G2	G58	-
G3	G59	+
G2	G60	+
G3	G61	+
G3	G62	-
G29	G63	-
G3	G63	-
G9	G64	+
G2	G65	-
G2	G66	-
G3	G67	+
G1	G68	-
G3	G69	-
G2	G70	+
G3	G70	+
G3	G71	-
G1	G73	+
G107	G74	-
G3	G74	+
G1	G75	-
G1	G76	+
G3	G77	+
G3	G78	-
G3	G79	+
G1	G80	+
G3	G81	-
G1	G81	-
G3	G82	-
G2	G82	-
G90	G82	+
G3	G83	-
G3	G84	-
G2	G85	-
G3	G86	+
G2	G87	-
G3	G88	-
G1	G91	+
G3	G92	-
G3	G94	+
G3	G95	-
G1	G96	-
G2	G97	+
G2	G98	+
G1	G99	-
G3	G100	-
G1	G100	+
G3	G101	-
G1	G102	+
G3	G103	-
G1	G104	-
G93	G104	+
G2	G105	+
G1	G106	-
G1	G108	-
G3	G108	+
G2	G109	+
G1	G110	+
G2	G111	+
G3	G112	-
G1	G113	+
G1	G114	-
G1	G115	-
G2	G116	+
G3	G117	-
G89	G118	+
G1	G119	+
G3	G121	+
G2	G122	-
G9	G124	+
G3	G125	-
G1	G126	+
G2	G127	-
G2	G128	-
G1	G129	-
G2	G130	+
G1	G131	-
G3	G132	+
G2	G133	-
G29	G134	-
G1	G135	-
G3	G136	+
G1	G137	+
G51	G138	-
G1	G139	+
G3	G140	+
G1	G141	-
G1	G142	-
G3	G143	+
G3	G144	-
G1	G145	-
G3	G146	+
G3	G147	+
G2	G148	+
G3	G149	+
G1	G150	-
