G3	G1	-
G1	G2	-
G2	G3	-
G18	G3	+
G1	G3	+
G2	G4	-
G1	G4	-
G21	G4	-
G2	G5	-
G1	G5	+
G2	G6	-
G1	G6	-
G63	G7	-
G2	G7	-
G2	G8	-
G1	G8	-
G20	G8	+
G1	G9	+
G1	G10	-
G2	G10	+
G21	G10	+
G3	G11	-
G2	G11	+
G2	G12	-
G1	G12	+
G1	G13	-
G2	G13	-
G2	G14	+
G1	G15	-
G2	G16	-
G140	G17	-
G21	G17	-
G2	G17	+
G130	G17	+
G2	G19	-
G31	G19	+
G1	G22	-
G35	G23	-
G2	G23	-
G3	G24	-
G2	G24	+
G1	G25	-
G2	G26	-
G1	G26	-
G2	G27	-
G2	G28	+
G75	G29	-
G1	G29	-
G1	G30	-
G31	G32	-
G1	G33	+
G1	G34	-
G107	G34	+
G21	G36	+
G2	G37	-
G21	G38	+
G1	G38	+
G35	G39	-
G63	G39	+
G1	G40	-
G2	G40	+
G1	G41	+
G2	G42	+
G31	G43	-
G107	G43	+
G2	G44	+
G2	G45	+
G1	G46	-
G3	G46	+
G129	G47	+
G35	G47	+
G121	G48	-
G21	G48	-
G2	G48	-
G1	G48	+
G2	G49	+
G2	G50	-
G2	G51	+
G21	G52	-
G1	G53	+
G2	G54	-
G2	G55	+
G2	G56	-
G92	G56	+
G35	G57	-
G2	G57	+
G2	G58	-
G2	G59	+
G1	G60	-
G2	G61	+
G2	G62	-
G1	G62	+
G21	G64	-
G63	G65	+
G20	G66	+
G1	G67	+
G1	G68	-
G1	G69	+
G2	G70	-
G63	G71	+
G74	G72	-
G1	G72	+
G2	G73	-
G1	G73	+
G31	G76	-
G1	G76	+
G2	G77	+
G2	G78	-
G3	G79	-
G1	G79	-
G21	G80	+
G31	G81	-
G1	G82	+
G2	G83	+
G2	G84	+
G2	G85	-
G35	G86	-
G35	G87	+
G2	G88	+
G2	G89	+
G2	G90	-
G2	G91	-
G2	G93	+
G35	G94	-
G2	G94	+
G1	G95	+
G1	G96	+
G1	G97	-
G1	G98	-
G2	G99	+
G1	G100	+
G2	G101	-
G2	G102	+
G3	G103	-
G1	G104	-
G2	G104	-
G1	G105	+
G1	G106	-
G1	G108	-
G2	G108	+
G107	G108	+
G35	G109	-
G2	G110	-
G2	G111	+
G2	G112	-
G1	G113	-
G1	G114	-
G2	G114	+
G2	G115	-
G1	G116	-
G2	G117	+
G1	G118	-
G63	G119	+
G2	G120	+
G1	G122	-
G2	G123	-
G3	G124	+
G2	G125	-
G2	G126	+
G35	G127	-
G2	G128	+
G2	G131	+
G2	G132	-
G2	G133	-
G1	G134	-
G21	G135	+
G2	G136	-
G1	G137	+
G2	G138	+
G1	G139	-
G2	G141	-
G2	G142	+
G35	G143	-
G2	G144	-
G3	G145	-
G2	G146	-
G2	G147	-
G21	G148	-
G1	G149	+
G21	G150	-
