G3	G1	-
G2	G1	+
G14	G2	-
G1	G2	-
G1	G3	-
G93	G3	+
G2	G3	+
G1	G4	-
G2	G4	-
G1	G5	-
G2	G5	-
G2	G6	+
G1	G7	-
G2	G8	+
G1	G9	+
G2	G9	+
G1	G10	-
G2	G11	-
G1	G11	+
G1	G12	+
G1	G13	-
G2	G13	-
G43	G13	-
G14	G13	-
G2	G15	-
G2	G16	-
G1	G16	+
G2	G17	+
G1	G18	-
G2	G19	-
G2	G20	+
G1	G21	+
G26	G21	+
G2	G21	+
G1	G22	+
G1	G23	+
G2	G23	+
G2	G24	-
G14	G24	+
G1	G25	-
G2	G27	-
G1	G27	-
G2	G28	+
G1	G29	-
G1	G30	+
G2	G31	-
G70	G31	-
G1	G32	+
G1	G33	+
G1	G34	+
G1	G35	-
G1	G36	-
G2	G37	-
G14	G37	+
G1	G37	+
G1	G38	+
G1	G39	-
G1	G40	-
G2	G41	-
G1	G41	+
G2	G42	+
G1	G44	+
G2	G45	+
G1	G46	+
G1	G47	+
G2	G48	+
G43	G49	+
G76	G50	-
G2	G50	+
G1	G51	-
G2	G52	+
G2	G53	+
G43	G54	+
G1	G55	+
G2	G55	+
G2	G56	-
G1	G57	-
G2	G58	-
G2	G59	+
G1	G60	-
G2	G60	-
G2	G61	+
G2	G62	-
G2	G63	-
G1	G64	-
G1	G65	-
G2	G66	+
G2	G67	+
G1	G67	+
G2	G68	+
G1	G69	+
G1	G71	+
G2	G72	+
G1	G73	+
G2	G73	+
G85	G73	+
G1	G74	-
G1	G75	-
G1	G77	+
G2	G78	+
G1	G79	+
G2	G80	+
G1	G81	+
G14	G82	+
G26	G83	-
G1	G84	-
G1	G86	-
G26	G87	-
G2	G88	+
G14	G89	-
G1	G90	-
G2	G91	-
G1	G92	-
G2	G94	+
G1	G95	+
G1	G96	+
G2	G97	-
G2	G98	+
G1	G99	+
G43	G100	+
