G3	G1	-
G3	G2	-
G1	G2	-
G2	G3	-
G1	G3	+
G1	G4	+
G3	G4	+
G16	G4	+
G1	G5	-
G3	G5	+
G3	G6	+
G1	G6	+
G1	G7	+
G1	G8	-
G10	G8	-
G80	G8	+
G1	G9	-
G3	G9	-
G1	G10	+
G1	G11	-
G3	G12	+
G16	G12	+
G1	G12	+
G1	G13	-
G3	G14	-
G34	G14	-
G1	G14	+
G25	G14	+
G16	G15	-
G1	G15	+
G3	G15	+
G3	G16	-
G80	G16	+
G1	G17	-
G3	G17	+
G1	G18	+
G44	G18	+
G1	G19	-
G1	G20	-
G1	G21	-
G3	G22	-
G25	G22	-
G1	G23	+
G3	G23	+
G1	G24	-
G16	G26	-
G1	G26	-
G3	G27	+
G1	G28	-
G39	G28	+
G16	G29	-
G1	G29	+
G3	G30	+
G25	G31	-
G3	G31	+
G3	G32	-
G1	G32	+
G3	G33	-
G1	G35	+
G1	G36	-
G1	G37	+
G3	G38	-
G1	G40	+
G1	G41	+
G1	G42	+
G1	G43	+
G1	G45	+
G1	G46	+
G3	G47	-
G39	G48	-
G16	G49	+
G1	G50	+
G100	G51	-
G3	G51	-
G25	G52	-
G1	G53	+
G1	G54	+
G2	G55	-
G1	G55	+
G1	G56	+
G69	G56	+
G1	G57	+
G3	G58	+
G1	G59	+
G44	G60	-
G1	G60	+
G1	G61	-
G1	G62	-
G1	G63	-
G3	G64	-
G1	G65	-
G1	G66	-
G1	G67	-
G1	G68	-
G1	G70	+
G3	G71	+
G44	G72	-
G16	G73	-
G1	G74	+
G1	G75	+
G1	G76	-
G25	G77	+
G3	G78	+
G1	G79	+
G1	G81	-
G3	G82	-
G1	G83	-
G1	G84	-
G85	G84	-
G3	G86	+
G1	G87	-
G1	G88	+
G1	G89	+
G1	G90	-
G1	G91	-
G3	G92	-
G1	G93	-
G3	G94	-
G1	G95	-
G1	G96	-
G44	G97	-
G1	G98	-
G1	G99	-
