G2	G1	-
G46	G1	+
G3	G1	+
G5	G2	-
G1	G2	+
G20	G2	+
G2	G3	+
G5	G3	+
G21	G3	+
G3	G4	+
G5	G4	+
G2	G6	-
G5	G6	+
G2	G7	-
G2	G8	-
G5	G9	-
G2	G10	-
G5	G11	-
G3	G11	+
G5	G12	-
G3	G12	-
G2	G12	+
G2	G13	-
G5	G14	-
G5	G15	-
G76	G16	+
G5	G16	+
G2	G16	+
G2	G17	+
G2	G18	-
G5	G18	-
G92	G18	+
G2	G19	+
G5	G22	+
G3	G22	+
G2	G23	+
G2	G24	-
G21	G24	+
G2	G25	-
G2	G26	+
G1	G27	-
G2	G27	+
G2	G28	-
G21	G28	-
G1	G28	+
G2	G29	-
G5	G29	+
G2	G30	+
G2	G31	-
G5	G32	+
G2	G32	+
G2	G33	+
G2	G34	-
G2	G35	-
G5	G36	+
G2	G37	-
G5	G37	+
G2	G38	-
G2	G39	-
G1	G40	+
G2	G40	+
G5	G41	+
G2	G42	-
G3	G42	-
G5	G43	+
G2	G44	+
G2	G45	+
G1	G47	-
G2	G48	-
G2	G49	+
G2	G50	-
G1	G51	+
G2	G52	-
G2	G53	-
G2	G54	+
G2	G55	+
G3	G55	+
G3	G56	-
G2	G56	+
G5	G57	+
G2	G58	+
G2	G59	+
G3	G60	+
G3	G61	+
G2	G62	-
G21	G63	-
G2	G64	-
G1	G65	+
G2	G66	-
G5	G66	+
G2	G67	-
G2	G68	+
G5	G69	+
G2	G70	+
G1	G71	-
G3	G72	-
G5	G73	-
G3	G73	-
G1	G74	-
G5	G75	-
G2	G77	-
G2	G78	-
G2	G79	+
G5	G80	+
G2	G81	-
G1	G82	-
G2	G83	+
G5	G84	+
G2	G85	-
G2	G86	-
G5	G87	+
G2	G88	+
G2	G89	-
G5	G90	-
G2	G90	+
G2	G91	+
G5	G91	+
G1	G93	-
G1	G94	+
G2	G95	-
G2	G96	+
G2	G97	+
G2	G98	-
G5	G99	-
G5	G100	+
