G3	G1	+
G6	G1	+
G3	G2	+
G1	G2	+
G2	G3	+
G1	G4	-
G3	G4	-
G3	G5	-
G3	G7	-
G6	G7	-
G3	G8	+
G6	G9	+
G3	G10	-
G42	G10	+
G6	G10	+
G3	G11	-
G6	G12	+
G6	G13	-
G2	G13	-
G17	G13	-
G3	G13	-
G42	G13	+
G3	G14	+
G3	G15	-
G42	G15	+
G17	G16	-
G1	G16	-
G3	G16	+
G3	G18	-
G3	G19	-
G3	G20	-
G3	G21	+
G3	G22	-
G3	G23	-
G6	G23	+
G1	G24	-
G3	G24	+
G72	G25	-
G3	G25	+
G3	G26	+
G1	G27	-
G3	G28	-
G6	G29	+
G17	G30	-
G3	G31	-
G6	G31	+
G3	G32	+
G17	G32	+
G6	G33	+
G3	G33	+
G6	G34	+
G3	G35	+
G3	G36	+
G42	G37	-
G48	G37	+
G6	G37	+
G3	G37	+
G3	G38	-
G3	G39	+
G3	G40	-
G3	G41	-
G90	G43	-
G1	G43	-
G6	G44	+
G6	G45	-
G3	G46	+
G2	G47	-
G3	G49	+
G3	G50	+
G17	G51	-
G17	G52	+
G3	G53	+
G3	G54	+
G6	G55	+
G17	G56	-
G3	G56	+
G6	G57	-
G3	G58	-
G3	G59	-
G3	G60	-
G3	G61	-
G3	G62	-
G1	G63	+
G3	G64	-
G42	G65	+
G1	G66	+
G42	G67	-
G3	G67	-
G3	G68	-
G48	G68	+
G3	G69	-
G3	G70	-
G3	G71	-
G3	G73	+
G6	G73	+
G3	G74	+
G48	G75	-
G3	G76	-
G3	G77	-
G6	G78	+
G6	G79	+
G3	G80	-
G3	G81	-
G17	G82	-
G3	G83	+
G48	G84	-
G6	G85	-
G42	G86	+
G3	G87	+
G3	G88	-
G6	G89	-
G6	G91	+
G3	G92	+
G6	G93	-
G3	G94	-
G3	G95	-
G6	G96	-
G3	G97	+
G42	G98	-
G48	G99	+
G3	G100	+
