G2	G1	+
G3	G1	+
G1	G2	-
G3	G2	+
G2	G3	+
G7	G4	+
G3	G4	+
G1	G5	-
G3	G5	-
G3	G6	-
G1	G6	+
G2	G8	-
G1	G8	+
G3	G8	+
G2	G9	-
G3	G10	+
G1	G11	-
G2	G11	+
G3	G11	+
G2	G12	-
G3	G12	+
G33	G13	-
G3	G13	+
G3	G14	-
G1	G14	-
G3	G15	+
G36	G16	-
G3	G16	+
G2	G17	-
G1	G17	+
G69	G18	+
G3	G18	+
G3	G19	-
G2	G20	-
G3	G21	+
G1	G22	-
G3	G23	-
G7	G24	-
G3	G24	+
G3	G25	+
G33	G25	+
G7	G26	-
G3	G26	+
G1	G27	+
G3	G28	-
G1	G29	+
G1	G30	-
G3	G31	+
G3	G32	+
G1	G34	+
G89	G35	-
G1	G35	+
G2	G35	+
G3	G37	-
G1	G38	-
G1	G39	+
G3	G39	+
G2	G40	-
G3	G41	-
G3	G42	-
G2	G42	-
G33	G42	+
G2	G43	+
G1	G44	+
G1	G45	+
G3	G46	-
G90	G47	-
G7	G47	-
G3	G47	-
G33	G48	-
G3	G49	+
G3	G50	-
G1	G51	-
G3	G52	-
G33	G53	-
G1	G54	-
G3	G55	-
G3	G56	-
G1	G56	+
G1	G57	-
G33	G58	-
G2	G59	+
G3	G60	+
G3	G61	-
G1	G62	+
G3	G63	-
G1	G64	+
G2	G65	-
G3	G66	+
G3	G67	-
G1	G67	-
G99	G68	-
G2	G68	-
G1	G68	+
G1	G70	-
G1	G71	+
G33	G72	-
G3	G73	+
G3	G74	-
G3	G75	-
G2	G75	-
G3	G76	-
G3	G77	-
G7	G78	+
G2	G79	-
G3	G80	+
G1	G81	-
G33	G82	+
G1	G82	+
G3	G83	-
G3	G84	-
G7	G85	+
G7	G86	-
G2	G87	+
G2	G88	-
G3	G91	-
G3	G92	+
G1	G93	+
G3	G94	-
G3	G95	+
G1	G96	-
G1	G97	-
G3	G98	+
G2	G100	+
