G3	G1	+
G1	G2	+
G2	G3	+
G1	G3	+
G2	G4	-
G1	G4	+
G21	G4	+
G2	G5	-
G1	G5	+
G2	G6	-
G1	G6	+
G1	G7	-
G1	G8	-
G2	G9	+
G2	G10	-
G1	G10	+
G2	G11	+
G1	G11	+
G1	G12	+
G1	G13	+
G2	G14	-
G3	G15	-
G1	G16	+
G2	G17	-
G1	G18	+
G2	G19	+
G2	G20	+
G2	G22	-
G2	G23	+
G1	G24	-
G2	G25	+
G2	G26	-
G1	G27	-
G2	G28	-
G2	G29	+
G2	G30	+
G1	G31	+
G2	G31	+
G1	G32	+
G2	G33	+
G1	G34	+
G2	G35	-
G2	G36	-
G2	G37	-
G21	G38	-
G2	G39	-
G21	G40	+
G1	G41	+
G2	G42	+
G2	G43	-
G1	G44	-
G1	G45	+
G2	G46	-
G2	G47	+
G2	G48	-
G1	G49	+
G2	G50	+
