G3	G1	+
G1	G2	-
G5	G2	+
G18	G3	-
G1	G3	-
G2	G3	-
G3	G4	+
G2	G6	-
G3	G6	+
G3	G7	-
G5	G7	+
G3	G8	+
G1	G8	+
G14	G9	-
G2	G9	-
G5	G9	+
G1	G9	+
G3	G10	-
G1	G11	-
G5	G12	+
G5	G13	-
G3	G15	+
G2	G15	+
G5	G15	+
G1	G16	+
G3	G17	+
G1	G17	+
G1	G19	+
G14	G20	+
G1	G21	-
G2	G22	-
G1	G23	-
G3	G24	-
G1	G25	+
G1	G26	+
G1	G27	-
G18	G28	-
G3	G29	-
G1	G30	-
G3	G30	+
G1	G31	+
G1	G32	+
G1	G33	+
G1	G34	-
G1	G35	+
G3	G36	-
G5	G37	+
G3	G38	-
G1	G39	+
G2	G40	-
G1	G41	+
G1	G42	+
G1	G43	-
G3	G44	-
G1	G44	-
G3	G45	-
G5	G46	-
G3	G47	+
G3	G48	-
G3	G49	-
G3	G50	+
