G9	G1	-
G2	G1	+
G3	G1	+
G3	G2	+
G1	G2	+
G1	G3	-
G2	G3	+
G1	G4	+
G3	G4	+
G9	G4	+
G3	G5	-
G9	G6	-
G1	G6	-
G2	G6	+
G3	G6	+
G24	G6	+
G2	G7	-
G2	G8	+
G3	G10	-
G1	G11	-
G3	G11	-
G9	G11	+
G2	G11	+
G1	G12	+
G3	G13	+
G1	G14	+
G1	G15	-
G44	G15	+
G2	G16	+
G3	G17	+
G3	G18	+
G1	G19	-
G1	G20	+
G1	G21	-
G3	G21	-
G1	G22	-
G3	G22	-
G3	G23	-
G1	G25	-
G2	G25	+
G3	G26	+
G3	G27	+
G3	G28	+
G3	G29	+
G3	G30	+
G1	G31	-
G3	G32	-
G39	G32	-
G3	G33	+
G24	G34	-
G1	G35	-
G3	G36	+
G3	G37	-
G2	G38	-
G9	G40	+
G3	G41	-
G2	G42	+
G3	G43	+
G1	G45	+
G3	G46	+
G3	G47	+
G1	G48	+
G2	G49	-
G3	G50	+
