G3	G1	-
G1	G2	+
G2	G3	-
G1	G3	+
G13	G3	+
G2	G4	-
G3	G4	+
G3	G5	+
G1	G5	+
G1	G6	+
G3	G7	+
G1	G7	+
G1	G8	-
G3	G8	+
G3	G9	+
G2	G10	-
G3	G10	-
G1	G10	+
G1	G11	-
G3	G11	-
G3	G12	-
G3	G14	-
G1	G15	-
G3	G16	+
G1	G16	+
G1	G17	+
G1	G18	-
G2	G19	+
G3	G20	+
G1	G21	-
G2	G21	-
G1	G22	+
G3	G23	-
G1	G24	-
G3	G25	-
G3	G26	-
G1	G27	+
G3	G28	-
G1	G29	+
G3	G29	+
G3	G30	-
G1	G31	-
G1	G32	+
G3	G33	+
G1	G34	+
G3	G35	-
G3	G36	+
G3	G37	-
G2	G38	+
G1	G39	-
G2	G40	-
G1	G41	+
G2	G42	+
G3	G43	+
G1	G44	-
G3	G45	+
G1	G46	-
G3	G47	+
G3	G48	-
G3	G49	-
G13	G50	-
