G3	G1	-
G1	G2	-
G3	G2	+
G48	G2	+
G26	G3	-
G2	G3	+
G40	G3	+
G1	G3	+
G13	G3	+
G3	G4	-
G3	G5	-
G1	G5	+
G27	G5	+
G3	G6	-
G3	G7	+
G3	G8	-
G1	G9	-
G3	G9	+
G1	G10	+
G15	G10	+
G13	G11	-
G3	G11	+
G1	G11	+
G3	G12	+
G1	G14	-
G3	G14	+
G1	G16	+
G3	G17	-
G27	G18	-
G3	G18	+
G3	G19	+
G2	G20	-
G3	G20	+
G3	G21	+
G3	G22	+
G13	G23	+
G15	G23	+
G3	G24	+
G13	G25	-
G3	G28	-
G15	G29	+
G27	G30	+
G1	G31	+
G3	G32	+
G1	G33	-
G3	G34	-
G3	G35	-
G13	G36	-
G13	G37	-
G3	G38	-
G3	G39	-
G15	G41	+
G3	G42	+
G1	G43	-
G27	G44	+
G3	G45	+
G13	G46	-
G3	G47	+
G3	G49	-
G1	G50	-
